id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,label
34,132,0.0011,0.0004,100,518.67,642.52,1598.77,1413.76,14.62,21.61,552.39,2388.08,9075.98,1.3,47.53,521.33,2388.11,8154.85,8.461,0.03,395,2388,100,38.78,23.315,0
34,133,0.0006,0,100,518.67,642.39,1595.6,1416.64,14.62,21.61,553.05,2388.1,9082.99,1.3,47.72,520.97,2388.1,8157.08,8.462,0.03,395,2388,100,38.84,23.2767,0
34,134,-0.0012,-0.0001,100,518.67,643.16,1593.07,1415.95,14.62,21.61,553.47,2388.08,9081.04,1.3,47.56,520.54,2388.09,8155.83,8.4564,0.03,393,2388,100,38.78,23.2685,0
34,135,0.0001,0.0004,100,518.67,642.74,1592.84,1409.06,14.62,21.61,552.57,2388.1,9078.56,1.3,47.56,520.95,2388.09,8152.35,8.4526,0.03,394,2388,100,38.98,23.276,0
34,136,-0.0021,0.0002,100,518.67,642.56,1594.72,1412.12,14.62,21.61,552.9,2388.09,9085.2,1.3,47.65,521.45,2388.08,8154.28,8.4578,0.03,396,2388,100,38.6,23.3061,0
34,137,-0.0009,0.0001,100,518.67,642.59,1590.82,1406.06,14.62,21.61,553.19,2388.11,9078.28,1.3,47.37,520.84,2388.1,8158.69,8.4572,0.03,394,2388,100,38.75,23.2107,0
34,138,-0.0011,0.0003,100,518.67,643,1595.74,1406.22,14.62,21.61,553.19,2388.08,9076.15,1.3,47.63,521.14,2388.1,8153.67,8.4546,0.03,393,2388,100,38.8,23.2919,0
34,139,0.0004,-0.0001,100,518.67,642.77,1598.47,1411.32,14.62,21.61,552.86,2388.11,9078.56,1.3,47.67,520.57,2388.05,8157.22,8.4703,0.03,393,2388,100,38.71,23.3597,0
34,140,-0.002,0,100,518.67,643.63,1585.91,1409.45,14.62,21.61,552.67,2388.13,9082.64,1.3,47.74,521.8,2388.05,8163.14,8.4572,0.03,395,2388,100,38.67,23.394,0
34,141,-0.0012,0.0004,100,518.67,643.11,1588.95,1413.42,14.62,21.61,552.93,2388.08,9087.31,1.3,47.59,521.52,2388.08,8154.68,8.4221,0.03,391,2388,100,38.81,23.156,0
34,142,-0.0011,0.0005,100,518.67,642.51,1590.73,1409.63,14.62,21.61,552.35,2388.13,9082.67,1.3,47.6,520.95,2388.07,8159.57,8.4967,0.03,392,2388,100,38.75,23.2984,0
34,143,0.0012,0.0004,100,518.67,643.29,1593.02,1410.48,14.62,21.61,552.96,2388.1,9083.08,1.3,47.58,521.1,2388.11,8166.79,8.45,0.03,394,2388,100,38.78,23.1907,0
34,144,0.0003,0.0001,100,518.67,643.15,1599.2,1417.97,14.62,21.61,553.54,2388.11,9089.71,1.3,47.77,521.16,2388.13,8165.57,8.4597,0.03,392,2388,100,38.77,23.1555,0
34,145,-0.0008,0.0005,100,518.67,642.76,1584.96,1405.74,14.62,21.61,553.18,2388.08,9089.61,1.3,47.6,520.92,2388.05,8162.29,8.4781,0.03,394,2388,100,38.7,23.2894,0
34,146,-0.0032,0.0004,100,518.67,642.94,1593.96,1406.33,14.62,21.61,552.75,2388.09,9093.26,1.3,47.57,521.56,2388.09,8168.81,8.4674,0.03,395,2388,100,38.82,23.289,0
34,147,0.0046,0.0003,100,518.67,642.73,1595.25,1422.99,14.62,21.61,553.16,2388.11,9089.86,1.3,47.55,520.93,2388.08,8161.76,8.4756,0.03,394,2388,100,38.74,23.3026,0
34,148,-0.0023,0.0004,100,518.67,642.86,1601.14,1416.22,14.62,21.61,552.95,2388.09,9090.25,1.3,47.64,520.84,2388.14,8166.46,8.4616,0.03,395,2388,100,38.66,23.2557,0
34,149,-0.0001,0.0005,100,518.67,642.7,1593.19,1408.42,14.62,21.61,553.04,2388.11,9087.97,1.3,47.64,520.97,2388.15,8163.75,8.4575,0.03,393,2388,100,38.8,23.221,0
34,150,0.0011,0.0005,100,518.67,643.46,1589.54,1410.75,14.62,21.61,552.93,2388.03,9093.51,1.3,47.74,521.12,2388.09,8167,8.4526,0.03,394,2388,100,38.56,23.1587,0
34,151,0.0037,0.0001,100,518.67,642.85,1586.99,1411.99,14.62,21.61,552.43,2388.07,9091.22,1.3,47.62,520.64,2388.04,8161.54,8.4697,0.03,395,2388,100,38.84,23.1504,0
34,152,0.0009,0.0002,100,518.67,642.86,1592.46,1414.93,14.62,21.61,552.76,2388.11,9088.5,1.3,47.66,521.05,2388.11,8165.28,8.4722,0.03,394,2388,100,38.7,23.2403,0
34,153,0.0016,0.0001,100,518.67,643.07,1600.12,1412.27,14.62,21.61,552.29,2388.11,9091.62,1.3,47.53,520.64,2388.05,8168.99,8.4303,0.03,394,2388,100,38.74,23.2021,0
34,154,-0.0011,0.0004,100,518.67,642.8,1590.54,1417.1,14.62,21.61,552.43,2388.16,9095.69,1.3,47.69,520.4,2388.1,8164.2,8.4657,0.03,394,2388,100,38.7,23.1475,0
34,155,0.0051,0,100,518.67,642.99,1591.27,1414.88,14.62,21.61,553.4,2388.1,9098.48,1.3,47.52,521.05,2388.07,8174.41,8.495,0.03,395,2388,100,38.66,23.1985,0
34,156,-0.0002,0.0001,100,518.67,642.93,1587.54,1413.29,14.62,21.61,552.81,2388.09,9103.29,1.3,47.76,521.35,2388.11,8173.79,8.4224,0.03,394,2388,100,38.65,23.1507,0
34,157,0.0013,0,100,518.67,643.02,1593,1419.02,14.62,21.61,553.73,2388.13,9102.08,1.3,47.7,521.17,2388.11,8176.98,8.4719,0.03,392,2388,100,38.71,23.2835,0
34,158,-0.0029,0.0002,100,518.67,643.44,1584.73,1417.52,14.62,21.61,552.59,2388.11,9096.55,1.3,47.72,521.08,2388.1,8172.43,8.4911,0.03,394,2388,100,38.48,23.1967,0
34,159,-0.0009,0.0004,100,518.67,643.33,1593.69,1414.27,14.62,21.61,552.82,2388.09,9097.53,1.3,47.97,520.72,2388.16,8169.24,8.5069,0.03,395,2388,100,38.75,23.1277,0
34,160,0.0026,0.0004,100,518.67,642.86,1594.78,1417.02,14.62,21.61,551.97,2388.11,9099.73,1.3,47.7,521.43,2388.15,8168.88,8.4933,0.03,393,2388,100,38.56,23.1401,0
34,161,-0.0013,0.0003,100,518.67,642.86,1590.89,1410.38,14.62,21.61,552.9,2388.11,9099.03,1.3,47.65,521.58,2388.1,8171.56,8.4643,0.03,396,2388,100,38.73,23.2084,0
34,162,0.0025,-0.0001,100,518.67,643.14,1592.95,1409.5,14.62,21.61,552.91,2388.08,9111.01,1.3,47.85,520.53,2388.12,8179.29,8.4669,0.03,393,2388,100,38.69,23.1557,0
34,163,0.0007,0,100,518.67,643.4,1590.3,1421.17,14.62,21.61,552.48,2388.08,9103.25,1.3,47.61,520.58,2388.1,8174.4,8.4696,0.03,393,2388,100,38.82,23.2383,0
34,164,-0.0024,-0.0003,100,518.67,643.17,1610.14,1419.84,14.62,21.61,552.52,2388.09,9104.05,1.3,47.66,521.01,2388.08,8179.24,8.4818,0.03,394,2388,100,38.74,23.2412,0
34,165,0.0002,-0.0001,100,518.67,643.26,1592.59,1418.39,14.62,21.61,552.21,2388.12,9107.79,1.3,47.99,520.68,2388.1,8181.81,8.5121,0.03,396,2388,100,38.88,23.2412,1
34,166,-0.003,0.0003,100,518.67,642.79,1599.95,1417.31,14.62,21.61,553.02,2388.12,9114.36,1.3,47.83,520.62,2388.11,8179.22,8.485,0.03,394,2388,100,38.74,23.2144,1
34,167,0.0038,0.0006,100,518.67,642.92,1595.61,1415.52,14.62,21.61,552.31,2388.1,9108.1,1.3,47.55,520.58,2388.08,8180.29,8.4967,0.03,394,2388,100,38.58,23.135,1
34,168,-0.0007,0.0003,100,518.67,643.02,1598.32,1420.72,14.62,21.61,552.36,2388.08,9116.68,1.3,47.72,520.85,2388.09,8178.04,8.4695,0.03,395,2388,100,38.79,23.204,1
34,169,0.0011,0.0002,100,518.67,643.19,1593.26,1418.78,14.62,21.61,552.58,2388.12,9108.72,1.3,47.81,520.28,2388.11,8184.63,8.477,0.03,396,2388,100,38.74,23.2687,1
34,170,-0.002,0.0003,100,518.67,643.22,1599.85,1421.7,14.62,21.61,552.28,2388.14,9113.24,1.3,47.73,520.31,2388.17,8179.94,8.4975,0.03,394,2388,100,38.73,23.2821,1
34,171,-0.0039,-0.0004,100,518.67,642.56,1590.82,1415.32,14.62,21.61,552.25,2388.14,9116.69,1.3,47.78,520.85,2388.07,8183.4,8.4795,0.03,394,2388,100,38.65,23.2086,1
34,172,-0.0006,0.0006,100,518.67,643.1,1601.06,1422.56,14.62,21.61,551.85,2388.14,9113.62,1.3,47.87,521.21,2388.14,8181.76,8.4519,0.03,394,2388,100,38.65,23.0896,1
34,173,-0.0022,0.0003,100,518.67,643.58,1602.55,1419.57,14.62,21.61,552.66,2388.08,9117.78,1.3,47.83,521.15,2388.12,8187.58,8.486,0.03,395,2388,100,38.58,23.1,1
34,174,-0.0018,0,100,518.67,643.42,1601.32,1419.74,14.62,21.61,552.66,2388.1,9117.32,1.3,47.81,520.59,2388.11,8189.36,8.4736,0.03,396,2388,100,38.58,23.2538,1
34,175,-0.0004,-0.0001,100,518.67,642.77,1601.29,1418.78,14.62,21.61,552.13,2388.13,9120.39,1.3,47.77,520.87,2388.11,8195.13,8.4565,0.03,396,2388,100,38.63,23.0932,1
34,176,-0.0026,0,100,518.67,643.41,1599.66,1415.32,14.62,21.61,552.92,2388.1,9122.53,1.3,47.84,521.03,2388.17,8191.31,8.5046,0.03,395,2388,100,38.67,23.2376,1
34,177,0.001,-0.0002,100,518.67,643.22,1591.4,1417.64,14.62,21.61,552.44,2388.16,9123.99,1.3,47.86,520.91,2388.11,8194.71,8.521,0.03,396,2388,100,38.58,23.21,1
34,178,0.0014,0.0003,100,518.67,643.45,1604.03,1421.08,14.62,21.61,552.63,2388.13,9126.7,1.3,47.88,520.41,2388.09,8194.55,8.4976,0.03,395,2388,100,38.62,23.081,1
34,179,0.0019,0,100,518.67,643.48,1597.72,1419.03,14.62,21.61,552.24,2388.17,9125.75,1.3,47.89,520.66,2388.13,8191.1,8.4974,0.03,396,2388,100,38.68,23.1899,1
34,180,0.0022,0.0005,100,518.67,643.21,1596.12,1418.7,14.62,21.61,552.58,2388.15,9133.19,1.3,47.72,520.7,2388.12,8195.12,8.4777,0.03,395,2388,100,38.42,23.1092,1
34,181,0.0007,0.0003,100,518.67,643.18,1600.96,1412.98,14.62,21.61,552.15,2388.11,9129.07,1.3,47.76,520.67,2388.13,8199.88,8.4759,0.03,397,2388,100,38.71,23.0938,1
34,182,-0.0015,-0.0003,100,518.67,643.36,1599.16,1418.46,14.62,21.61,552.31,2388.13,9131.6,1.3,47.97,520.39,2388.16,8199.66,8.4928,0.03,396,2388,100,38.55,23.0697,1
34,183,-0.0041,0.0003,100,518.67,643.52,1604.74,1421.05,14.62,21.61,552.19,2388.19,9134.8,1.3,47.92,520.44,2388.16,8203.53,8.4883,0.03,397,2388,100,38.52,23.1732,1
34,184,-0.0037,0.0002,100,518.67,643.06,1593.95,1424.35,14.62,21.61,551.84,2388.17,9141.75,1.3,48.02,520.53,2388.16,8200.4,8.5054,0.03,396,2388,100,38.57,23.2029,1
34,185,0.0034,-0.0002,100,518.67,643.25,1601.11,1427.22,14.62,21.61,551.67,2388.13,9136.63,1.3,47.88,520.46,2388.15,8203.44,8.5127,0.03,396,2388,100,38.51,23.0462,1
34,186,0.0022,0.0003,100,518.67,643.75,1598.98,1422.41,14.62,21.61,552.3,2388.18,9146.83,1.3,48.35,520.62,2388.17,8211.62,8.5046,0.03,396,2388,100,38.45,23.0505,1
34,187,0.0019,0.0003,100,518.67,643.91,1599.92,1425.4,14.62,21.61,552.49,2388.12,9144.14,1.3,47.98,519.85,2388.17,8204.7,8.5215,0.03,396,2388,100,38.43,23.1659,1
34,188,-0.0003,0.0003,100,518.67,643.63,1597.71,1425.85,14.62,21.61,552.34,2388.14,9144.57,1.3,48.06,520.11,2388.19,8214.84,8.4984,0.03,396,2388,100,38.43,23.0691,1
34,189,0.0011,-0.0003,100,518.67,643.93,1599.6,1425.76,14.62,21.61,552.06,2388.12,9151.28,1.3,48.13,520.39,2388.12,8220.08,8.4878,0.03,396,2388,100,38.39,23.1228,1
34,190,-0.0025,-0.0003,100,518.67,643.29,1607.37,1425.41,14.62,21.61,551.59,2388.15,9157.54,1.3,48.01,519.79,2388.23,8216.41,8.4646,0.03,395,2388,100,38.48,23.0289,1
34,191,0.0001,0.0001,100,518.67,643.83,1601.08,1431.68,14.62,21.61,552.2,2388.14,9155.1,1.3,48.11,520.47,2388.13,8216.68,8.5044,0.03,397,2388,100,38.37,23.0613,1
34,192,0.0009,0.0005,100,518.67,643.53,1602.3,1428.02,14.62,21.61,552.04,2388.14,9164.23,1.3,48.07,519.49,2388.16,8216.6,8.5151,0.03,397,2388,100,38.38,22.9959,1
34,193,-0.0009,-0.0001,100,518.67,643.61,1602.13,1424.76,14.62,21.61,551.73,2388.19,9163.9,1.3,48.09,520.24,2388.15,8220.91,8.4963,0.03,396,2388,100,38.41,23.0797,1
34,194,-0.0026,-0.0002,100,518.67,643.44,1601.27,1426.19,14.62,21.61,551.45,2388.18,9166.06,1.3,48.08,520.41,2388.12,8228.95,8.5213,0.03,396,2388,100,38.36,23.0603,1
34,195,0.004,0.0006,100,518.67,643.94,1597.74,1434.09,14.62,21.61,551.46,2388.17,9162.57,1.3,48.33,520.01,2388.14,8230.84,8.5014,0.03,397,2388,100,38.36,22.9984,1
35,1,-0.0008,0.0004,100,518.67,642.25,1589.5,1401.87,14.62,21.61,553.94,2388.06,9061.4,1.3,47.45,521.22,2388.05,8138.2,8.4282,0.03,392,2388,100,38.83,23.3682,0
35,2,-0.0044,0,100,518.67,642.49,1589.83,1406.99,14.62,21.61,553.99,2388.05,9059.03,1.3,47.33,521.51,2388.06,8137.11,8.4087,0.03,393,2388,100,38.77,23.3206,0
35,3,-0.0013,-0.0005,100,518.67,642.53,1589.32,1400.83,14.62,21.61,553.5,2388.05,9052.52,1.3,47.37,521.3,2388.07,8136.42,8.3998,0.03,393,2388,100,38.94,23.2977,0
35,4,-0.0017,0.0004,100,518.67,642.2,1588.27,1399.64,14.62,21.61,554.54,2388.09,9067.84,1.3,47.18,522.4,2388.06,8139.33,8.4467,0.03,393,2388,100,39.08,23.3072,0
35,5,0.0022,0,100,518.67,642.23,1583.66,1400.4,14.62,21.61,554.62,2388.06,9050.17,1.3,47.34,521.46,2388.05,8132.84,8.376,0.03,393,2388,100,38.97,23.4655,0
35,6,0.0011,0.0002,100,518.67,642.01,1587.18,1401.92,14.62,21.61,554.19,2388.05,9051.72,1.3,47.39,521.64,2388.07,8140.22,8.406,0.03,393,2388,100,38.88,23.315,0
35,7,0.0003,0.0003,100,518.67,642.4,1589.78,1408.96,14.62,21.61,553.81,2388.04,9055.41,1.3,47.35,521.85,2388.07,8142.37,8.4104,0.03,392,2388,100,38.91,23.3393,0
35,8,-0.0003,-0.0004,100,518.67,642.84,1587.55,1416.7,14.62,21.61,553.94,2388.06,9058.74,1.3,47.21,521.78,2388.05,8140.81,8.4298,0.03,394,2388,100,38.98,23.3395,0
35,9,-0.0006,0,100,518.67,642.43,1587.82,1406.31,14.62,21.61,553,2388.04,9048.74,1.3,47.41,521.42,2388.13,8138.9,8.415,0.03,394,2388,100,38.87,23.3598,0
35,10,0.001,0.0004,100,518.67,642.36,1580.89,1406.41,14.62,21.61,554.3,2388.04,9058.32,1.3,47.46,522.08,2388.06,8136.61,8.4281,0.03,391,2388,100,39.02,23.4417,0
35,11,0.0001,0.0002,100,518.67,642.15,1588.7,1404.76,14.62,21.61,554.36,2388.04,9063.46,1.3,47.33,522.3,2388.03,8135.09,8.4159,0.03,393,2388,100,38.95,23.4215,0
35,12,0.0015,-0.0001,100,518.67,642.27,1592.84,1400.14,14.62,21.61,554.21,2388.02,9054.41,1.3,47.32,522.02,2388.07,8139.63,8.4659,0.03,391,2388,100,39.03,23.4061,0
35,13,-0.0017,0.0004,100,518.67,642.45,1590.13,1402.35,14.62,21.61,553.97,2388.08,9056.18,1.3,47.27,521.76,2388,8131.11,8.4274,0.03,391,2388,100,38.77,23.3665,0
35,14,-0.0014,0.0003,100,518.67,642.86,1585.07,1400.46,14.62,21.61,554.13,2388.07,9049.4,1.3,47.41,521.53,2388.01,8139.37,8.3957,0.03,392,2388,100,39.02,23.3227,0
35,15,0.0033,0.0003,100,518.67,642.65,1585.83,1407.15,14.62,21.61,554.13,2388.05,9055.17,1.3,47.24,520.94,2388.05,8138.42,8.3967,0.03,392,2388,100,38.91,23.3144,0
35,16,0.0039,0.0001,100,518.67,642.12,1585.54,1396.67,14.62,21.61,553.85,2388.08,9054.29,1.3,47.59,521.86,2388.08,8135.14,8.3955,0.03,392,2388,100,38.92,23.409,0
35,17,0.0046,0.0003,100,518.67,642.31,1587.72,1399.77,14.62,21.61,554.21,2388.07,9050.59,1.3,47.23,521.87,2388.05,8139.51,8.4246,0.03,392,2388,100,38.77,23.4234,0
35,18,0.003,0.0005,100,518.67,642.41,1579.41,1403.72,14.62,21.61,553.93,2388.05,9048.7,1.3,47.51,521.95,2388.06,8139.55,8.3914,0.03,392,2388,100,39,23.2559,0
35,19,0.0033,-0.0003,100,518.67,642.23,1588.51,1407.22,14.62,21.61,553.91,2388.06,9048.49,1.3,47.25,521.38,2388.04,8135.17,8.4101,0.03,393,2388,100,38.95,23.4109,0
35,20,0.0011,0.0005,100,518.67,643.07,1592.18,1409.41,14.62,21.61,553.7,2388.05,9053.43,1.3,47.28,521.4,2388.07,8140.38,8.4165,0.03,393,2388,100,39.19,23.3626,0
35,21,-0.001,-0.0002,100,518.67,642.46,1584.32,1409.2,14.62,21.61,553.92,2388.09,9056.49,1.3,47.42,522.4,2388,8136.93,8.398,0.03,391,2388,100,38.85,23.3323,0
35,22,-0.0023,-0.0002,100,518.67,642.02,1587.78,1403.48,14.62,21.61,554.15,2388.03,9060.22,1.3,47.53,522.23,2388.05,8139.27,8.4275,0.03,391,2388,100,38.95,23.3704,0
35,23,-0.0014,0,100,518.67,642.74,1586.29,1407.88,14.62,21.61,553.54,2388.02,9057.71,1.3,47.31,521.82,2388.09,8136.42,8.4283,0.03,393,2388,100,38.77,23.3239,0
35,24,0,-0.0003,100,518.67,641.87,1589.7,1400.9,14.62,21.61,553.75,2388.03,9059.84,1.3,47.51,522.11,2388.04,8135.13,8.4089,0.03,392,2388,100,39.03,23.4284,0
35,25,-0.001,0,100,518.67,642.05,1590.48,1410.74,14.62,21.61,553.88,2388.11,9062.81,1.3,47.57,521.94,2388.08,8138.08,8.4171,0.03,392,2388,100,38.89,23.355,0
35,26,-0.0001,-0.0001,100,518.67,643.02,1586.54,1399.08,14.62,21.61,554.2,2388.08,9063.19,1.3,47.32,522.1,2388.04,8136.61,8.4336,0.03,393,2388,100,38.85,23.2809,0
35,27,-0.0007,-0.0003,100,518.67,642.84,1580.38,1402.64,14.62,21.61,554.09,2388.05,9059.42,1.3,47.37,521.27,2388.02,8136.55,8.4223,0.03,392,2388,100,38.91,23.4519,0
35,28,0.0025,0.0003,100,518.67,643.01,1588.44,1404.87,14.62,21.61,554.33,2388.09,9055.71,1.3,47.34,521.42,2388.03,8141.81,8.4358,0.03,393,2388,100,38.83,23.3231,0
35,29,0.0023,-0.0005,100,518.67,642.35,1586.64,1405.61,14.62,21.61,554.01,2388.1,9048.11,1.3,47.48,521.47,2388.05,8144.91,8.4392,0.03,392,2388,100,38.82,23.3867,0
35,30,-0.0011,0.0002,100,518.67,642.6,1586.51,1396.77,14.62,21.61,554.15,2388.03,9048.18,1.3,47.43,521.74,2388.07,8137.09,8.4152,0.03,392,2388,100,38.93,23.3005,0
35,31,0.0004,-0.0004,100,518.67,642.52,1590.76,1402.33,14.62,21.61,554.6,2388.08,9053.65,1.3,47.5,521.89,2388.08,8137.81,8.4084,0.03,394,2388,100,38.94,23.3222,0
35,32,-0.0018,0.0004,100,518.67,642.69,1596.28,1400.43,14.62,21.61,553.44,2388.03,9056.28,1.3,47.37,521.84,2388.1,8131.79,8.4338,0.03,393,2388,100,38.92,23.2817,0
35,33,-0.0011,0,100,518.67,642.33,1586.07,1408.38,14.62,21.61,553.96,2388.1,9060.98,1.3,47.35,521.85,2388.04,8135.25,8.4258,0.03,391,2388,100,38.69,23.3466,0
35,34,0.0015,0.0002,100,518.67,642.28,1590.47,1405.59,14.62,21.61,554.27,2388.07,9055.94,1.3,47.36,522.02,2388.06,8137.13,8.4215,0.03,391,2388,100,39.01,23.3414,0
35,35,0.0014,0.0004,100,518.67,642.58,1586.61,1402.57,14.62,21.61,554.44,2388.03,9052.82,1.3,47.25,521.61,2388.09,8136.89,8.4218,0.03,392,2388,100,38.87,23.2547,0
35,36,-0.0025,-0.0001,100,518.67,642.86,1580.39,1405.98,14.62,21.61,554.16,2388.07,9057.05,1.3,47.38,521.6,2388.04,8137.64,8.4057,0.03,392,2388,100,38.89,23.3219,0
35,37,0.002,0.0001,100,518.67,642.59,1591.21,1402.95,14.62,21.61,554.39,2388.04,9059.27,1.3,47.37,521.57,2388.09,8139.28,8.4173,0.03,393,2388,100,39.15,23.3206,0
35,38,-0.0019,0,100,518.67,641.93,1592.56,1396.15,14.62,21.61,554.3,2388.05,9059.56,1.3,47.21,521.7,2388.08,8138.43,8.4235,0.03,393,2388,100,39.06,23.3351,0
35,39,-0.0013,-0.0005,100,518.67,642.73,1581.18,1401.27,14.62,21.61,553.99,2388.02,9059.07,1.3,47.33,521.5,2388.12,8143.93,8.4327,0.03,392,2388,100,39.06,23.3584,0
35,40,-0.0007,-0.0001,100,518.67,641.62,1592.06,1399.35,14.62,21.61,554.6,2388.07,9056.05,1.3,47.37,521.64,2388.04,8139.45,8.4182,0.03,395,2388,100,39.12,23.3576,0
35,41,0.0037,-0.0003,100,518.67,642.63,1582.33,1406.82,14.62,21.61,553.05,2388.07,9054.24,1.3,47.33,521.92,2388.07,8139.2,8.4059,0.03,392,2388,100,38.9,23.226,0
35,42,0.0011,0.0004,100,518.67,643.01,1588.39,1403.91,14.62,21.61,553.33,2388.09,9066.33,1.3,47.64,521.47,2388.07,8139.15,8.4058,0.03,391,2388,100,38.91,23.3218,0
35,43,-0.0018,0.0002,100,518.67,642.4,1590.54,1398.85,14.62,21.61,554.12,2388.09,9053.88,1.3,47.36,521.83,2388.04,8134.97,8.4211,0.03,393,2388,100,38.89,23.3196,0
35,44,-0.002,-0.0002,100,518.67,642.67,1588.97,1397.97,14.62,21.61,552.55,2388.11,9056,1.3,47.58,521.61,2388.1,8138.74,8.4454,0.03,395,2388,100,38.78,23.3451,0
35,45,0.0013,0.0001,100,518.67,642.68,1592.77,1399.74,14.62,21.61,553.87,2388.04,9061.22,1.3,47.46,521.56,2388.07,8139,8.4138,0.03,392,2388,100,38.9,23.41,0
35,46,-0.003,-0.0001,100,518.67,642.3,1591.91,1403.67,14.62,21.61,553.82,2388.04,9054.91,1.3,47.46,521.56,2388.09,8136.27,8.4125,0.03,393,2388,100,38.99,23.3152,0
35,47,-0.0008,0.0004,100,518.67,643.04,1597.01,1406.95,14.62,21.61,553.97,2388.05,9057.8,1.3,47.45,522.03,2388.08,8136.36,8.4127,0.03,394,2388,100,39.24,23.3204,0
35,48,-0.0012,-0.0003,100,518.67,642.63,1579.64,1409.17,14.62,21.61,553.86,2388.04,9069.85,1.3,47.6,521.94,2388.04,8138.75,8.4168,0.03,393,2388,100,38.98,23.3039,0
35,49,-0.0014,-0.0005,100,518.67,642.3,1589.31,1402.99,14.62,21.61,554.16,2388,9059.78,1.3,47.25,521.35,2388.06,8137.2,8.4088,0.03,392,2388,100,38.76,23.3652,0
35,50,-0.001,-0.0003,100,518.67,642.45,1582.3,1399.43,14.62,21.61,553.2,2388.09,9049.71,1.3,47.28,522.28,2388.05,8136.91,8.4465,0.03,393,2388,100,39,23.3485,0
35,51,0.0041,0.0004,100,518.67,642.14,1582.8,1406.39,14.62,21.61,553.67,2388.05,9052.26,1.3,47.3,521.66,2388.1,8139.72,8.4065,0.03,392,2388,100,38.85,23.2969,0
35,52,-0.0034,0.0002,100,518.67,642.26,1586.66,1405.07,14.62,21.61,553.49,2388.06,9058.54,1.3,47.47,521.88,2388.08,8134.69,8.4305,0.03,391,2388,100,38.9,23.3715,0
35,53,0.0001,-0.0005,100,518.67,642.53,1583.73,1403.69,14.62,21.61,552.88,2388.05,9058.43,1.3,47.27,522.09,2388.05,8138,8.4264,0.03,392,2388,100,38.84,23.3517,0
35,54,-0.0023,0.0002,100,518.67,642.36,1596.41,1406.94,14.62,21.61,553.56,2388.02,9050.51,1.3,47.55,521.7,2388.02,8142.86,8.4126,0.03,392,2388,100,38.82,23.3169,0
35,55,-0.0019,0.0002,100,518.67,642.94,1581.86,1410.96,14.62,21.61,553.74,2388.08,9060.73,1.3,47.45,521.71,2388.1,8139.75,8.3787,0.03,392,2388,100,38.89,23.2523,0
35,56,-0.003,0.0004,100,518.67,642.05,1586.7,1406.67,14.62,21.61,554.47,2388.11,9065.75,1.3,47.38,521.8,2388.07,8138.91,8.3971,0.03,392,2388,100,38.87,23.2997,0
35,57,0.0044,0.0005,100,518.67,642.1,1587.87,1398.25,14.62,21.61,554.47,2388.07,9062.29,1.3,47.33,521.83,2388.07,8143.6,8.4383,0.03,393,2388,100,38.8,23.4227,0
35,58,0.0011,-0.0001,100,518.67,642.27,1592.66,1404.54,14.62,21.61,554.24,2388.09,9062.17,1.3,47.41,521.3,2388.14,8135.08,8.4158,0.03,392,2388,100,39.18,23.1574,0
35,59,-0.0008,0.0005,100,518.67,642.61,1586.78,1401.55,14.62,21.61,552.8,2388.11,9055.03,1.3,47.56,521.97,2388.11,8136.3,8.4377,0.03,392,2388,100,38.89,23.2869,0
35,60,0.0016,0,100,518.67,642.73,1587.71,1411.19,14.62,21.61,554.16,2388.13,9061.05,1.3,47.29,521.5,2388.04,8139.74,8.4481,0.03,392,2388,100,38.96,23.3203,0
35,61,-0.0007,0.0001,100,518.67,642.3,1585.95,1401.61,14.62,21.61,552.97,2388.07,9056.22,1.3,47.5,522.28,2388.12,8137.39,8.436,0.03,392,2388,100,38.81,23.3766,0
35,62,0.0004,-0.0003,100,518.67,642.42,1586.17,1410.88,14.62,21.61,552.71,2388.06,9058.7,1.3,47.54,521.83,2388.1,8140.97,8.3987,0.03,392,2388,100,38.81,23.2741,0
35,63,0.0033,-0.0002,100,518.67,642.34,1581.5,1411.81,14.62,21.61,553.12,2388.11,9059.89,1.3,47.35,521.82,2388.08,8134.53,8.4005,0.03,392,2388,100,38.77,23.342,0
35,64,-0.0017,-0.0002,100,518.67,642.82,1586.82,1405.52,14.62,21.61,554.3,2388.11,9061.74,1.3,47.56,522.12,2388.09,8133.72,8.4115,0.03,393,2388,100,39,23.2286,0
35,65,0.0002,-0.0003,100,518.67,642.19,1584.95,1397.87,14.62,21.61,553.81,2388.03,9065.11,1.3,47.44,522.24,2388.04,8140.58,8.4506,0.03,394,2388,100,38.87,23.2646,0
35,66,-0.0008,-0.0003,100,518.67,642.48,1581.56,1402.14,14.62,21.61,553.44,2388.1,9053.21,1.3,47.43,522.09,2388.13,8136.09,8.4741,0.03,392,2388,100,38.84,23.3377,0
35,67,0.0008,0.0001,100,518.67,642.33,1592.88,1403.69,14.62,21.61,553.49,2388.13,9062.79,1.3,47.38,521.64,2388.06,8138.57,8.4278,0.03,392,2388,100,38.81,23.37,0
35,68,0.0029,-0.0004,100,518.67,642.24,1582.44,1409.7,14.62,21.61,553.48,2388.11,9060.21,1.3,47.53,521.42,2388.07,8140.48,8.4082,0.03,392,2388,100,38.92,23.3569,0
